Mod:Item:MetaData, Localized Name
appliedenergistics2:facade:0, Cable Facade - End Tantalite Ore
appliedenergistics2:facade:0, Cable Facade - Sand Tantalite Ore
appliedenergistics2:facade:0, Cable Facade - Sand Tantalite Ore
appliedenergistics2:facade:0, Cable Facade - Granite Tantalite Ore
appliedenergistics2:facade:0, Cable Facade - Granite Tantalite Ore
appliedenergistics2:facade:0, Cable Facade - Marble Tantalite Ore
appliedenergistics2:facade:0, Cable Facade - Basalt Tantalite Ore
appliedenergistics2:facade:0, Cable Facade - Topaz Ore
appliedenergistics2:facade:0, Cable Facade - Topaz Ore
appliedenergistics2:facade:0, Cable Facade - Topaz Ore
appliedenergistics2:facade:0, Cable Facade - Topaz Ore
appliedenergistics2:facade:0, Cable Facade - Gravel Topaz Ore
appliedenergistics2:facade:0, Cable Facade - Topaz Ore
appliedenergistics2:facade:0, Cable Facade - Nether Topaz Ore
appliedenergistics2:facade:0, Cable Facade - End Topaz Ore
appliedenergistics2:facade:0, Cable Facade - Sand Topaz Ore
appliedenergistics2:facade:0, Cable Facade - Sand Topaz Ore
appliedenergistics2:facade:0, Cable Facade - Granite Topaz Ore
appliedenergistics2:facade:0, Cable Facade - Granite Topaz Ore
appliedenergistics2:facade:0, Cable Facade - Marble Topaz Ore
appliedenergistics2:facade:0, Cable Facade - Basalt Topaz Ore
appliedenergistics2:facade:0, Cable Facade - Cinnabar Ore
appliedenergistics2:facade:0, Cable Facade - Cinnabar Ore
appliedenergistics2:facade:0, Cable Facade - Cinnabar Ore
appliedenergistics2:facade:0, Cable Facade - Cinnabar Ore
appliedenergistics2:facade:0, Cable Facade - Gravel Cinnabar Ore
appliedenergistics2:facade:0, Cable Facade - Cinnabar Ore
appliedenergistics2:facade:0, Cable Facade - Nether Cinnabar Ore
appliedenergistics2:facade:0, Cable Facade - End Cinnabar Ore
appliedenergistics2:facade:0, Cable Facade - Sand Cinnabar Ore
appliedenergistics2:facade:0, Cable Facade - Sand Cinnabar Ore
appliedenergistics2:facade:0, Cable Facade - Granite Cinnabar Ore
appliedenergistics2:facade:0, Cable Facade - Granite Cinnabar Ore
appliedenergistics2:facade:0, Cable Facade - Marble Cinnabar Ore
appliedenergistics2:facade:0, Cable Facade - Basalt Cinnabar Ore
appliedenergistics2:facade:0, Cable Facade - Uranium 238 Ore
appliedenergistics2:facade:0, Cable Facade - Uranium 238 Ore
appliedenergistics2:facade:0, Cable Facade - Uranium 238 Ore
appliedenergistics2:facade:0, Cable Facade - Uranium 238 Ore
appliedenergistics2:facade:0, Cable Facade - Gravel Uranium 238 Ore
appliedenergistics2:facade:0, Cable Facade - Uranium 238 Ore
appliedenergistics2:facade:0, Cable Facade - Nether Uranium 238 Ore
appliedenergistics2:facade:0, Cable Facade - End Uranium 238 Ore
appliedenergistics2:facade:0, Cable Facade - Sand Uranium 238 Ore
appliedenergistics2:facade:0, Cable Facade - Sand Uranium 238 Ore
appliedenergistics2:facade:0, Cable Facade - Granite Uranium 238 Ore
appliedenergistics2:facade:0, Cable Facade - Granite Uranium 238 Ore
appliedenergistics2:facade:0, Cable Facade - Marble Uranium 238 Ore
appliedenergistics2:facade:0, Cable Facade - Basalt Uranium 238 Ore
appliedenergistics2:facade:0, Cable Facade - Sheldonite Ore
appliedenergistics2:facade:0, Cable Facade - Sheldonite Ore
appliedenergistics2:facade:0, Cable Facade - Sheldonite Ore
appliedenergistics2:facade:0, Cable Facade - Sheldonite Ore
appliedenergistics2:facade:0, Cable Facade - Gravel Sheldonite Ore
appliedenergistics2:facade:0, Cable Facade - Sheldonite Ore
appliedenergistics2:facade:0, Cable Facade - Nether Sheldonite Ore
appliedenergistics2:facade:0, Cable Facade - End Sheldonite Ore
appliedenergistics2:facade:0, Cable Facade - Sand Sheldonite Ore
appliedenergistics2:facade:0, Cable Facade - Sand Sheldonite Ore
appliedenergistics2:facade:0, Cable Facade - Granite Sheldonite Ore
appliedenergistics2:facade:0, Cable Facade - Granite Sheldonite Ore
appliedenergistics2:facade:0, Cable Facade - Marble Sheldonite Ore
appliedenergistics2:facade:0, Cable Facade - Basalt Sheldonite Ore
appliedenergistics2:facade:0, Cable Facade - Spessartine Ore
appliedenergistics2:facade:0, Cable Facade - Spessartine Ore
appliedenergistics2:facade:0, Cable Facade - Spessartine Ore
appliedenergistics2:facade:0, Cable Facade - Spessartine Ore
appliedenergistics2:facade:0, Cable Facade - Gravel Spessartine Ore
appliedenergistics2:facade:0, Cable Facade - Spessartine Ore
appliedenergistics2:facade:0, Cable Facade - Nether Spessartine Ore
appliedenergistics2:facade:0, Cable Facade - End Spessartine Ore
appliedenergistics2:facade:0, Cable Facade - Sand Spessartine Ore
appliedenergistics2:facade:0, Cable Facade - Sand Spessartine Ore
appliedenergistics2:facade:0, Cable Facade - Granite Spessartine Ore
appliedenergistics2:facade:0, Cable Facade - Granite Spessartine Ore
appliedenergistics2:facade:0, Cable Facade - Marble Spessartine Ore
appliedenergistics2:facade:0, Cable Facade - Basalt Spessartine Ore
appliedenergistics2:facade:0, Cable Facade - Cassiterite Ore
appliedenergistics2:facade:0, Cable Facade - Cassiterite Ore
appliedenergistics2:facade:0, Cable Facade - Cassiterite Ore
appliedenergistics2:facade:0, Cable Facade - Cassiterite Ore
appliedenergistics2:facade:0, Cable Facade - Gravel Cassiterite Ore
appliedenergistics2:facade:0, Cable Facade - Cassiterite Ore
appliedenergistics2:facade:0, Cable Facade - Nether Cassiterite Ore
appliedenergistics2:facade:0, Cable Facade - End Cassiterite Ore
appliedenergistics2:facade:0, Cable Facade - Sand Cassiterite Ore
appliedenergistics2:facade:0, Cable Facade - Sand Cassiterite Ore
appliedenergistics2:facade:0, Cable Facade - Granite Cassiterite Ore
appliedenergistics2:facade:0, Cable Facade - Granite Cassiterite Ore
appliedenergistics2:facade:0, Cable Facade - Marble Cassiterite Ore
appliedenergistics2:facade:0, Cable Facade - Basalt Cassiterite Ore
appliedenergistics2:facade:0, Cable Facade - Lapis Ore
appliedenergistics2:facade:0, Cable Facade - Lapis Ore
appliedenergistics2:facade:0, Cable Facade - Lapis Ore
appliedenergistics2:facade:0, Cable Facade - Lapis Ore
appliedenergistics2:facade:0, Cable Facade - Gravel Lapis Ore
appliedenergistics2:facade:0, Cable Facade - Lapis Ore
appliedenergistics2:facade:0, Cable Facade - Nether Lapis Ore
appliedenergistics2:facade:0, Cable Facade - End Lapis Ore
appliedenergistics2:facade:0, Cable Facade - Sand Lapis Ore
appliedenergistics2:facade:0, Cable Facade - Sand Lapis Ore
appliedenergistics2:facade:0, Cable Facade - Granite Lapis Ore
appliedenergistics2:facade:0, Cable Facade - Granite Lapis Ore
appliedenergistics2:facade:0, Cable Facade - Marble Lapis Ore
appliedenergistics2:facade:0, Cable Facade - Basalt Lapis Ore
appliedenergistics2:facade:0, Cable Facade - Talc Ore
appliedenergistics2:facade:0, Cable Facade - Talc Ore
appliedenergistics2:facade:0, Cable Facade - Talc Ore
appliedenergistics2:facade:0, Cable Facade - Talc Ore
appliedenergistics2:facade:0, Cable Facade - Gravel Talc Ore
appliedenergistics2:facade:0, Cable Facade - Talc Ore
appliedenergistics2:facade:0, Cable Facade - Nether Talc Ore
appliedenergistics2:facade:0, Cable Facade - End Talc Ore
appliedenergistics2:facade:0, Cable Facade - Sand Talc Ore
appliedenergistics2:facade:0, Cable Facade - Sand Talc Ore
appliedenergistics2:facade:0, Cable Facade - Granite Talc Ore
appliedenergistics2:facade:0, Cable Facade - Granite Talc Ore
appliedenergistics2:facade:0, Cable Facade - Marble Talc Ore
appliedenergistics2:facade:0, Cable Facade - Basalt Talc Ore
appliedenergistics2:facade:0, Cable Facade - Gold Ore
appliedenergistics2:facade:0, Cable Facade - Gold Ore
appliedenergistics2:facade:0, Cable Facade - Gold Ore
appliedenergistics2:facade:0, Cable Facade - Gold Ore
appliedenergistics2:facade:0, Cable Facade - Gravel Gold Ore
appliedenergistics2:facade:0, Cable Facade - Gold Ore
appliedenergistics2:facade:0, Cable Facade - Nether Gold Ore
appliedenergistics2:facade:0, Cable Facade - End Gold Ore
appliedenergistics2:facade:0, Cable Facade - Sand Gold Ore
appliedenergistics2:facade:0, Cable Facade - Sand Gold Ore
appliedenergistics2:facade:0, Cable Facade - Granite Gold Ore
appliedenergistics2:facade:0, Cable Facade - Granite Gold Ore
appliedenergistics2:facade:0, Cable Facade - Marble Gold Ore
appliedenergistics2:facade:0, Cable Facade - Basalt Gold Ore
appliedenergistics2:facade:0, Cable Facade - Iron Ore
appliedenergistics2:facade:0, Cable Facade - Iron Ore
appliedenergistics2:facade:0, Cable Facade - Iron Ore
appliedenergistics2:facade:0, Cable Facade - Iron Ore
appliedenergistics2:facade:0, Cable Facade - Gravel Iron Ore
appliedenergistics2:facade:0, Cable Facade - Iron Ore
appliedenergistics2:facade:0, Cable Facade - Nether Iron Ore
appliedenergistics2:facade:0, Cable Facade - End Iron Ore
appliedenergistics2:facade:0, Cable Facade - Sand Iron Ore
appliedenergistics2:facade:0, Cable Facade - Sand Iron Ore
appliedenergistics2:facade:0, Cable Facade - Granite Iron Ore
appliedenergistics2:facade:0, Cable Facade - Granite Iron Ore
appliedenergistics2:facade:0, Cable Facade - Marble Iron Ore
appliedenergistics2:facade:0, Cable Facade - Basalt Iron Ore
appliedenergistics2:facade:0, Cable Facade - Emerald Ore
appliedenergistics2:facade:0, Cable Facade - Emerald Ore
appliedenergistics2:facade:0, Cable Facade - Emerald Ore
appliedenergistics2:facade:0, Cable Facade - Emerald Ore
appliedenergistics2:facade:0, Cable Facade - Gravel Emerald Ore
appliedenergistics2:facade:0, Cable Facade - Emerald Ore
appliedenergistics2:facade:0, Cable Facade - Nether Emerald Ore
appliedenergistics2:facade:0, Cable Facade - End Emerald Ore
appliedenergistics2:facade:0, Cable Facade - Sand Emerald Ore
appliedenergistics2:facade:0, Cable Facade - Sand Emerald Ore
appliedenergistics2:facade:0, Cable Facade - Granite Emerald Ore
appliedenergistics2:facade:0, Cable Facade - Granite Emerald Ore
appliedenergistics2:facade:0, Cable Facade - Marble Emerald Ore
appliedenergistics2:facade:0, Cable Facade - Basalt Emerald Ore
appliedenergistics2:facade:0, Cable Facade - Almandine Ore
appliedenergistics2:facade:0, Cable Facade - Almandine Ore
appliedenergistics2:facade:0, Cable Facade - Almandine Ore
appliedenergistics2:facade:0, Cable Facade - Almandine Ore
appliedenergistics2:facade:0, Cable Facade - Gravel Almandine Ore
appliedenergistics2:facade:0, Cable Facade - Almandine Ore
appliedenergistics2:facade:0, Cable Facade - Nether Almandine Ore
appliedenergistics2:facade:0, Cable Facade - End Almandine Ore
appliedenergistics2:facade:0, Cable Facade - Sand Almandine Ore
appliedenergistics2:facade:0, Cable Facade - Sand Almandine Ore
appliedenergistics2:facade:0, Cable Facade - Granite Almandine Ore
appliedenergistics2:facade:0, Cable Facade - Granite Almandine Ore
appliedenergistics2:facade:0, Cable Facade - Marble Almandine Ore
appliedenergistics2:facade:0, Cable Facade - Basalt Almandine Ore
appliedenergistics2:facade:0, Cable Facade - Naquadah Ore
appliedenergistics2:facade:0, Cable Facade - Naquadah Ore
appliedenergistics2:facade:0, Cable Facade - Naquadah Ore
appliedenergistics2:facade:0, Cable Facade - Naquadah Ore
appliedenergistics2:facade:0, Cable Facade - Gravel Naquadah Ore
appliedenergistics2:facade:0, Cable Facade - Naquadah Ore
appliedenergistics2:facade:0, Cable Facade - Nether Naquadah Ore
appliedenergistics2:facade:0, Cable Facade - End Naquadah Ore
appliedenergistics2:facade:0, Cable Facade - Sand Naquadah Ore
appliedenergistics2:facade:0, Cable Facade - Sand Naquadah Ore
appliedenergistics2:facade:0, Cable Facade - Granite Naquadah Ore
appliedenergistics2:facade:0, Cable Facade - Granite Naquadah Ore
appliedenergistics2:facade:0, Cable Facade - Marble Naquadah Ore
appliedenergistics2:facade:0, Cable Facade - Basalt Naquadah Ore
appliedenergistics2:facade:0, Cable Facade - Barite Ore
appliedenergistics2:facade:0, Cable Facade - Barite Ore
appliedenergistics2:facade:0, Cable Facade - Barite Ore
appliedenergistics2:facade:0, Cable Facade - Barite Ore
appliedenergistics2:facade:0, Cable Facade - Gravel Barite Ore
appliedenergistics2:facade:0, Cable Facade - Barite Ore
appliedenergistics2:facade:0, Cable Facade - Nether Barite Ore
appliedenergistics2:facade:0, Cable Facade - End Barite Ore
appliedenergistics2:facade:0, Cable Facade - Sand Barite Ore
appliedenergistics2:facade:0, Cable Facade - Sand Barite Ore
appliedenergistics2:facade:0, Cable Facade - Granite Barite Ore
appliedenergistics2:facade:0, Cable Facade - Granite Barite Ore
appliedenergistics2:facade:0, Cable Facade - Marble Barite Ore
appliedenergistics2:facade:0, Cable Facade - Basalt Barite Ore
appliedenergistics2:facade:0, Cable Facade - Scheelite Ore
appliedenergistics2:facade:0, Cable Facade - Scheelite Ore
appliedenergistics2:facade:0, Cable Facade - Scheelite Ore
appliedenergistics2:facade:0, Cable Facade - Scheelite Ore
appliedenergistics2:facade:0, Cable Facade - Gravel Scheelite Ore
appliedenergistics2:facade:0, Cable Facade - Scheelite Ore
appliedenergistics2:facade:0, Cable Facade - Nether Scheelite Ore
appliedenergistics2:facade:0, Cable Facade - End Scheelite Ore
appliedenergistics2:facade:0, Cable Facade - Sand Scheelite Ore
appliedenergistics2:facade:0, Cable Facade - Sand Scheelite Ore
appliedenergistics2:facade:0, Cable Facade - Granite Scheelite Ore
appliedenergistics2:facade:0, Cable Facade - Granite Scheelite Ore
appliedenergistics2:facade:0, Cable Facade - Marble Scheelite Ore
appliedenergistics2:facade:0, Cable Facade - Basalt Scheelite Ore
appliedenergistics2:facade:0, Cable Facade - Spodumene Ore
appliedenergistics2:facade:0, Cable Facade - Spodumene Ore
appliedenergistics2:facade:0, Cable Facade - Spodumene Ore
appliedenergistics2:facade:0, Cable Facade - Spodumene Ore
appliedenergistics2:facade:0, Cable Facade - Gravel Spodumene Ore
appliedenergistics2:facade:0, Cable Facade - Spodumene Ore
appliedenergistics2:facade:0, Cable Facade - Nether Spodumene Ore
appliedenergistics2:facade:0, Cable Facade - End Spodumene Ore
appliedenergistics2:facade:0, Cable Facade - Sand Spodumene Ore
appliedenergistics2:facade:0, Cable Facade - Sand Spodumene Ore
appliedenergistics2:facade:0, Cable Facade - Granite Spodumene Ore
appliedenergistics2:facade:0, Cable Facade - Granite Spodumene Ore
appliedenergistics2:facade:0, Cable Facade - Marble Spodumene Ore
appliedenergistics2:facade:0, Cable Facade - Basalt Spodumene Ore
appliedenergistics2:facade:0, Cable Facade - Chromite Ore
appliedenergistics2:facade:0, Cable Facade - Chromite Ore
appliedenergistics2:facade:0, Cable Facade - Chromite Ore
appliedenergistics2:facade:0, Cable Facade - Chromite Ore
appliedenergistics2:facade:0, Cable Facade - Gravel Chromite Ore
appliedenergistics2:facade:0, Cable Facade - Chromite Ore
appliedenergistics2:facade:0, Cable Facade - Nether Chromite Ore
appliedenergistics2:facade:0, Cable Facade - End Chromite Ore
appliedenergistics2:facade:0, Cable Facade - Sand Chromite Ore
appliedenergistics2:facade:0, Cable Facade - Sand Chromite Ore
appliedenergistics2:facade:0, Cable Facade - Granite Chromite Ore
appliedenergistics2:facade:0, Cable Facade - Granite Chromite Ore
appliedenergistics2:facade:0, Cable Facade - Marble Chromite Ore
appliedenergistics2:facade:0, Cable Facade - Basalt Chromite Ore
appliedenergistics2:facade:0, Cable Facade - Enriched Naquadah Ore
appliedenergistics2:facade:0, Cable Facade - Enriched Naquadah Ore
appliedenergistics2:facade:0, Cable Facade - Enriched Naquadah Ore
appliedenergistics2:facade:0, Cable Facade - Enriched Naquadah Ore
appliedenergistics2:facade:0, Cable Facade - Gravel Enriched Naquadah Ore
appliedenergistics2:facade:0, Cable Facade - Enriched Naquadah Ore
appliedenergistics2:facade:0, Cable Facade - Nether Enriched Naquadah Ore
appliedenergistics2:facade:0, Cable Facade - End Enriched Naquadah Ore
appliedenergistics2:facade:0, Cable Facade - Sand Enriched Naquadah Ore
appliedenergistics2:facade:0, Cable Facade - Sand Enriched Naquadah Ore
appliedenergistics2:facade:0, Cable Facade - Granite Enriched Naquadah Ore
appliedenergistics2:facade:0, Cable Facade - Granite Enriched Naquadah Ore
appliedenergistics2:facade:0, Cable Facade - Marble Enriched Naquadah Ore
appliedenergistics2:facade:0, Cable Facade - Basalt Enriched Naquadah Ore
appliedenergistics2:facade:0, Cable Facade - Uraninite Ore
appliedenergistics2:facade:0, Cable Facade - Uraninite Ore
appliedenergistics2:facade:0, Cable Facade - Uraninite Ore
appliedenergistics2:facade:0, Cable Facade - Uraninite Ore
appliedenergistics2:facade:0, Cable Facade - Gravel Uraninite Ore
appliedenergistics2:facade:0, Cable Facade - Uraninite Ore
appliedenergistics2:facade:0, Cable Facade - Nether Uraninite Ore
appliedenergistics2:facade:0, Cable Facade - End Uraninite Ore
appliedenergistics2:facade:0, Cable Facade - Sand Uraninite Ore
appliedenergistics2:facade:0, Cable Facade - Sand Uraninite Ore
appliedenergistics2:facade:0, Cable Facade - Granite Uraninite Ore
appliedenergistics2:facade:0, Cable Facade - Granite Uraninite Ore
appliedenergistics2:facade:0, Cable Facade - Marble Uraninite Ore
appliedenergistics2:facade:0, Cable Facade - Basalt Uraninite Ore
